label,qname,qdcount,ancount,arcount,nscount,qd_qname_len,qd_qname_shannon,qd_qtype,an_rrname_len,an_rrname_shannon,an_type,an_ttl,an_rdata_len,an_rdata_shannon,ar_rrname_len,ar_rrname_shanonn,ar_type,ar_rdata_len,ar_rdata_shannon
2,c.1.48935.tunnel.example.org.,1,1,0,1,29,4.021268494903766,5,19,3.5368867237421693,5,60,4,1.5,0,0,0,0,0
2,1.d.1.43708.tunnel.example.org.,1,0,0,0,31,3.9733456021105296,5,0,0,0,0,0,0,0,0,0,0,0
2,1.d.1.43708.tunnel.example.org.,1,1,0,1,31,3.9733456021105296,5,19,3.5368867237421693,5,60,262,5.262917836793579,0,0,0,0,0
2,0.d.1.14338.tunnel.example.org.,1,0,0,0,31,3.9088294730782716,5,0,0,0,0,0,0,0,0,0,0,0
2,0.d.1.14338.tunnel.example.org.,1,1,0,1,31,3.9088294730782716,5,19,3.5368867237421693,5,60,129,4.572067865451844,0,0,0,0,0
2,d.e.1.8252.tunnel.example.org.,1,0,0,0,30,3.7851744471284112,5,0,0,0,0,0,0,0,0,0,0,0
2,d.e.1.8252.tunnel.example.org.,1,1,0,1,30,3.7851744471284112,5,19,3.5368867237421693,5,60,2,1.0,0,0,0,0,0
2,c.1.7320.tunnel.example.org.,1,0,0,0,28,3.9407598325400897,16,0,0,0,0,0,0,0,0,0,0,0
2,c.1.7320.tunnel.example.org.,1,1,0,1,28,3.9407598325400897,16,19,3.5368867237421693,16,60,1,-0.0,0,0,0,0,0
2,AAAADAoVAAAAAAAAAAAAAAAAACDPiTMgundAXDTJCxNpR5j5G0kDk65zE5dqHcl.yTjVItTLzLb6Cxz41.0.b.1.5912.tunnel.example.org.,1,0,0,0,112,4.847845073915877,16,0,0,0,0,0,0,0,0,0,0,0
2,AAAADAoVAAAAAAAAAAAAAAAAACDPiTMgundAXDTJCxNpR5j5G0kDk65zE5dqHcl.yTjVItTLzLb6Cxz41.0.b.1.5912.tunnel.example.org.,1,1,0,1,112,4.847845073915877,16,19,3.5368867237421693,16,60,1,-0.0,0,0,0,0,0
2,b.e.1.32869.tunnel.example.org.,1,0,0,0,31,3.93318068282548,5,0,0,0,0,0,0,0,0,0,0,0
2,b.e.1.32869.tunnel.example.org.,1,1,0,1,31,3.93318068282548,5,19,3.5368867237421693,5,60,2,1.0,0,0,0,0,0
2,c.1.63492.tunnel.example.org.,1,0,0,0,29,4.021268494903766,5,0,0,0,0,0,0,0,0,0,0,0
2,c.1.63492.tunnel.example.org.,1,1,0,1,29,4.021268494903766,5,19,3.5368867237421693,5,60,4,1.5,0,0,0,0,0
2,0.d.1.39513.tunnel.example.org.,1,0,0,0,31,3.9088294730782716,5,0,0,0,0,0,0,0,0,0,0,0
2,0.d.1.39513.tunnel.example.org.,1,1,0,1,31,3.9088294730782716,5,19,3.5368867237421693,5,60,65,5.097152959375877,0,0,0,0,0
2,d.e.1.39382.tunnel.example.org.,1,0,0,0,31,3.868664553793222,16,0,0,0,0,0,0,0,0,0,0,0
2,d.e.1.39382.tunnel.example.org.,1,1,0,1,31,3.868664553793222,16,19,3.5368867237421693,16,60,1,-0.0,0,0,0,0,0
2,c.1.15866.tunnel.example.org.,1,0,0,0,29,3.883337460421007,5,0,0,0,0,0,0,0,0,0,0,0
2,c.1.15866.tunnel.example.org.,1,1,0,1,29,3.883337460421007,5,19,3.5368867237421693,5,60,2,1.0,0,0,0,0,0
2,AAAAMGJrQPwXsW7givo7b8MAN4+/8odZzhkilL9XO6kl/t531uBQ9xDOiLHVZt6.CCO+lBg2Ohf9qei8v.0.b.1.34.tunnel.example.org.,1,0,0,0,110,5.4766047728640075,5,0,0,0,0,0,0,0,0,0,0,0
2,AAAAMGJrQPwXsW7givo7b8MAN4+/8odZzhkilL9XO6kl/t531uBQ9xDOiLHVZt6.CCO+lBg2Ohf9qei8v.0.b.1.34.tunnel.example.org.,1,1,0,1,110,5.4766047728640075,5,19,3.5368867237421693,5,60,4,1.5,0,0,0,0,0
2,b.e.1.45360.tunnel.example.org.,1,0,0,0,31,3.93318068282548,5,0,0,0,0,0,0,0,0,0,0,0
2,b.e.1.45360.tunnel.example.org.,1,1,0,1,31,3.93318068282548,5,19,3.5368867237421693,5,60,2,1.0,0,0,0,0,0
2,c.1.41640.tunnel.example.org.,1,0,0,0,29,3.883337460421007,5,0,0,0,0,0,0,0,0,0,0,0
2,c.1.41640.tunnel.example.org.,1,1,0,1,29,3.883337460421007,5,19,3.5368867237421693,5,60,4,1.5,0,0,0,0,0
2,0.d.1.56325.tunnel.example.org.,1,0,0,0,31,3.9733456021105296,5,0,0,0,0,0,0,0,0,0,0,0
2,0.d.1.56325.tunnel.example.org.,1,1,0,1,31,3.9733456021105296,5,19,3.5368867237421693,5,60,65,5.1950687744004975,0,0,0,0,0
2,d.e.1.1996.tunnel.example.org.,1,0,0,0,30,3.7185077804617443,5,0,0,0,0,0,0,0,0,0,0,0
2,d.e.1.1996.tunnel.example.org.,1,1,0,1,30,3.7185077804617443,5,19,3.5368867237421693,5,60,2,1.0,0,0,0,0,0
2,c.1.31332.tunnel.example.org.,1,0,0,0,29,3.7883413396567494,16,0,0,0,0,0,0,0,0,0,0,0
2,c.1.31332.tunnel.example.org.,1,1,0,1,29,3.7883413396567494,16,19,3.5368867237421693,16,60,1,-0.0,0,0,0,0,0
2,AAAAgIcJ+Dz2Z385CBOiSuD7/pBKBEBmaXSARm/SVItJGWn0R39zy/e75wLTbNG.F7OX1NUze45ohEDmL0q19FPT05kPuhnmk3t5fCdxLQmcMySSBcefDCwSqIhkQaB.DP3TGieshxcu3NOD8d3X14pqIIt8leXDsqlAgn4asNeYghfI5G7ssKTlqpqwY=.0.b.1.32452.tunnel.example.org.,1,0,0,0,222,5.743700004752203,16,0,0,0,0,0,0,0,0,0,0,0
2,AAAAgIcJ+Dz2Z385CBOiSuD7/pBKBEBmaXSARm/SVItJGWn0R39zy/e75wLTbNG.F7OX1NUze45ohEDmL0q19FPT05kPuhnmk3t5fCdxLQmcMySSBcefDCwSqIhkQaB.DP3TGieshxcu3NOD8d3X14pqIIt8leXDsqlAgn4asNeYghfI5G7ssKTlqpqwY=.0.b.1.32452.tunnel.example.org.,1,1,0,1,222,5.743700004752203,16,19,3.5368867237421693,16,60,1,-0.0,0,0,0,0,0
2,b.e.1.44747.tunnel.example.org.,1,0,0,0,31,3.715281085981497,5,0,0,0,0,0,0,0,0,0,0,0
2,b.e.1.44747.tunnel.example.org.,1,1,0,1,31,3.715281085981497,5,19,3.5368867237421693,5,60,2,1.0,0,0,0,0,0
2,c.1.56349.tunnel.example.org.,1,0,0,0,29,4.021268494903766,5,0,0,0,0,0,0,0,0,0,0,0
2,c.1.56349.tunnel.example.org.,1,1,0,1,29,4.021268494903766,5,19,3.5368867237421693,5,60,4,1.5,0,0,0,0,0
2,0.d.1.41851.tunnel.example.org.,1,0,0,0,31,3.884478263331063,5,0,0,0,0,0,0,0,0,0,0,0
2,0.d.1.41851.tunnel.example.org.,1,1,0,1,31,3.884478263331063,5,19,3.5368867237421693,5,60,45,4.658302540677966,0,0,0,0,0
2,d.e.1.46038.tunnel.example.org.,1,0,0,0,31,3.93318068282548,5,0,0,0,0,0,0,0,0,0,0,0
2,d.e.1.46038.tunnel.example.org.,1,1,0,1,31,3.93318068282548,5,19,3.5368867237421693,5,60,2,1.0,0,0,0,0,0
2,c.1.35705.tunnel.example.org.,1,0,0,0,29,3.9523029776623866,16,0,0,0,0,0,0,0,0,0,0,0
2,c.1.35705.tunnel.example.org.,1,1,0,1,29,3.9523029776623866,16,19,3.5368867237421693,16,60,1,-0.0,0,0,0,0,0
2,AAAAIKhsbWOAqrvToPMLHFzB/m9hzbOWXgfpIJdcYKsOZz0RcDU66jeJzH8AAAA.wUwL2rPB8/TUV7Rx3E45ZRDK4DOITQF1yRtFFMQ4msLMVKOEw6IabX6vua4ACn9.+3E31uerQpcPg=.0.b.1.18146.tunnel.example.org.,1,0,0,0,174,5.702543341762305,16,0,0,0,0,0,0,0,0,0,0,0
2,AAAAIKhsbWOAqrvToPMLHFzB/m9hzbOWXgfpIJdcYKsOZz0RcDU66jeJzH8AAAA.wUwL2rPB8/TUV7Rx3E45ZRDK4DOITQF1yRtFFMQ4msLMVKOEw6IabX6vua4ACn9.+3E31uerQpcPg=.0.b.1.18146.tunnel.example.org.,1,1,0,1,174,5.702543341762305,16,19,3.5368867237421693,16,60,1,-0.0,0,0,0,0,0
2,b.e.1.56490.tunnel.example.org.,1,0,0,0,31,3.93318068282548,16,0,0,0,0,0,0,0,0,0,0,0
2,b.e.1.56490.tunnel.example.org.,1,1,0,1,31,3.93318068282548,16,19,3.5368867237421693,16,60,1,-0.0,0,0,0,0,0
2,c.1.57098.tunnel.example.org.,1,0,0,0,29,4.021268494903766,16,0,0,0,0,0,0,0,0,0,0,0
2,c.1.57098.tunnel.example.org.,1,1,0,1,29,4.021268494903766,16,19,3.5368867237421693,16,60,1,-0.0,0,0,0,0,0
2,0.d.1.58079.tunnel.example.org.,1,0,0,0,31,3.9733456021105296,16,0,0,0,0,0,0,0,0,0,0,0
2,0.d.1.58079.tunnel.example.org.,1,1,0,1,31,3.9733456021105296,16,19,3.5368867237421693,16,60,1,-0.0,0,0,0,0,0
2,d.e.1.48130.tunnel.example.org.,1,0,0,0,31,3.868664553793222,16,0,0,0,0,0,0,0,0,0,0,0
2,d.e.1.48130.tunnel.example.org.,1,1,0,1,31,3.868664553793222,16,19,3.5368867237421693,16,60,1,-0.0,0,0,0,0,0
2,c.1.48662.tunnel.example.org.,1,0,0,0,29,3.9523029776623866,5,0,0,0,0,0,0,0,0,0,0,0
2,c.1.48662.tunnel.example.org.,1,1,0,1,29,3.9523029776623866,5,19,3.5368867237421693,5,60,2,1.0,0,0,0,0,0
2,AAAAMG36mAVd+xgGnKH+J4e+Gqn6NzgPRsQUrNnzx54JcTY0Uqdu1wu7ohk4o48.Ip2Bp1Kw7H15tq3CxAAAAIDuIqD1fAQ+xcHWtCF8ULRDaYbdD0llMAF8A8Z2lid.m05sSqtXUVJUY=.0.b.1.30249.tunnel.example.org.,1,0,0,0,174,5.6258480660844565,5,0,0,0,0,0,0,0,0,0,0,0
2,AAAAMG36mAVd+xgGnKH+J4e+Gqn6NzgPRsQUrNnzx54JcTY0Uqdu1wu7ohk4o48.Ip2Bp1Kw7H15tq3CxAAAAIDuIqD1fAQ+xcHWtCF8ULRDaYbdD0llMAF8A8Z2lid.m05sSqtXUVJUY=.0.b.1.30249.tunnel.example.org.,1,1,0,1,174,5.6258480660844565,5,19,3.5368867237421693,5,60,4,1.5,0,0,0,0,0
2,b.e.1.52555.tunnel.example.org.,1,0,0,0,31,3.675116166696448,5,0,0,0,0,0,0,0,0,0,0,0
2,b.e.1.52555.tunnel.example.org.,1,1,0,1,31,3.675116166696448,5,19,3.5368867237421693,5,60,2,1.0,0,0,0,0,0
2,c.1.31070.tunnel.example.org.,1,0,0,0,29,3.883337460421007,16,0,0,0,0,0,0,0,0,0,0,0
2,c.1.31070.tunnel.example.org.,1,1,0,1,29,3.883337460421007,16,19,3.5368867237421693,16,60,1,-0.0,0,0,0,0,0
2,1.d.1.56287.tunnel.example.org.,1,0,0,0,31,3.9733456021105296,16,0,0,0,0,0,0,0,0,0,0,0
2,1.d.1.56287.tunnel.example.org.,1,1,0,1,31,3.9733456021105296,16,19,3.5368867237421693,16,60,2,1.0,0,0,0,0,0
2,0.d.1.7308.tunnel.example.org.,1,0,0,0,30,3.8933448637229624,16,0,0,0,0,0,0,0,0,0,0,0
2,0.d.1.7308.tunnel.example.org.,1,1,0,1,30,3.8933448637229624,16,19,3.5368867237421693,16,60,1,-0.0,0,0,0,0,0
2,d.e.1.41704.tunnel.example.org.,1,0,0,0,31,3.804148424760964,5,0,0,0,0,0,0,0,0,0,0,0
2,d.e.1.41704.tunnel.example.org.,1,1,0,1,31,3.804148424760964,5,19,3.5368867237421693,5,60,2,1.0,0,0,0,0,0
2,c.1.59617.tunnel.example.org.,1,0,0,0,29,3.9523029776623866,16,0,0,0,0,0,0,0,0,0,0,0
2,c.1.59617.tunnel.example.org.,1,1,0,1,29,3.9523029776623866,16,19,3.5368867237421693,16,60,1,-0.0,0,0,0,0,0
2,AAAAULUS7pW599vShe6+jqxXKFxzDoCOcoOsSE8GmAIi+AdbjtYFyXk5o9YWKMc.ukYGAbem4xUVLFkqx+MRNRXTNDHe2Dddep7y2wQrQJQiRQcppjwY/hl/tfE0=.0.b.1.44057.tunnel.example.org.,1,0,0,0,157,5.726790653898442,16,0,0,0,0,0,0,0,0,0,0,0
2,AAAAULUS7pW599vShe6+jqxXKFxzDoCOcoOsSE8GmAIi+AdbjtYFyXk5o9YWKMc.ukYGAbem4xUVLFkqx+MRNRXTNDHe2Dddep7y2wQrQJQiRQcppjwY/hl/tfE0=.0.b.1.44057.tunnel.example.org.,1,1,0,1,157,5.726790653898442,16,19,3.5368867237421693,16,60,1,-0.0,0,0,0,0,0
2,b.e.1.23813.tunnel.example.org.,1,0,0,0,31,3.804148424760964,5,0,0,0,0,0,0,0,0,0,0,0
2,b.e.1.23813.tunnel.example.org.,1,1,0,1,31,3.804148424760964,5,19,3.5368867237421693,5,60,2,1.0,0,0,0,0,0
